ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Topic_Match
649.0,Off,"We read reviews that extraneous noise could interfere, Other than that everything was fine and met our expectations.",,,,False
649.0,Room,"The room was small, could have been a bit more spacious. ",Negative,Negative,"The room was small, could have been a bit more spacious.",True
649.0,Room,Clean comfortable room.,Positive,Positive,Clean comfortable room.,True
649.0,Staff,Friendly staff. ,Positive,Positive,Friendly staff.,True
650.0,Facility,,,Negative,"There is only soap in the shower, no shower gel. Keep in mind. But we usually go with ours.",False
650.0,Facility,Cozy hotel ,Positive,,,False
650.0,Food,We took breakfast once. I liked it.,Positive,Positive,We took breakfast once. I liked it.,True
650.0,Location,"in a quiet location.  Walking distance to the beach, ",Positive,Positive,"Cozy hotel in a quiet location. Walking distance to the beach, we went with a child. Walking around is also interesting.",True
650.0,Off,we went with a child. Walking around is also interesting. Keep in mind. But we usually go with ours.,,,,False
650.0,Room,"There is only soap in the shower, no shower gel. ",Negative,,,False
650.0,Room,"The room is very clean, comfortable mattresses, excellent clean bedding.",Positive,Positive,"The room is very clean, comfortable mattresses, excellent clean bedding.",True
650.0,Staff,Very polite and pleasant staff.,Positive,Positive,Very polite and pleasant staff.,True
651.0,Staff,Pleasant staff,Positive,Positive,Pleasant staff,True
652.0,Facility,the accommodation is perfect ,Positive,,,False
652.0,Location,- close to the airport.,Positive,Positive,the accommodation is perfect - close to the airport.,True
652.0,Off,,,Positive,"We spent one night before the plane, were very satisfied., nothing to complain about)",False
652.0,Off,"We spent one night before the plane, were very satisfied. nothing to complain about)",,,,False
652.0,Room,"Cleanliness 10/10!  everything is white, bright, cozy!
",Positive,Positive,"Cleanliness 10/10! everything is white, bright, cozy!",True
653.0,Facility,"the option is excellent, ",Positive,,,False
653.0,Location,"close to the airport, near the lake with flamingos (in winter)",Positive,Positive,"close to the airport, near the lake with flamingos (in winter)",True
653.0,Off,"We stayed for one night before flying out of Cyprus, They are drawing a number :)",Positive,Positive,They are drawing a number :),True
653.0,Room,"comfortable beds, great shower. ",Positive,Positive,"comfortable beds, great shower.",True
653.0,Staff,"Very nice staff,",Positive,Positive,Very nice staff,True
654.0,Check-in,,,Positive,Everything else is a plus!,False
654.0,Check-out,,,Positive,Everything else is a plus!,False
654.0,Facility,,,Negative,"sometimes a car came to pick up garbage cans at night. More precisely, the car poured them into its depths, not worrying about the noise and sleeping expensive tourists.",False
654.0,Facility,"Starting from the street terrace, the hall and up to the room itself - clean, comfortable, with a soft bed. and just drink their wonderful cappuccino on soft sofas, and then sleep the rest of the night on soft beds.",Positive,Positive,"Starting from the street terrace, the hall and up to the room itself - clean, comfortable. At any time, you can go down to the veranda at the tables.",True
654.0,Food,"At any time, you can go down to the veranda at the tables and just drink their wonderful cappuccino on soft sofas, ",Positive,Positive,just drink their wonderful cappuccino on soft sofas.,True
654.0,Location,"Of the minuses: sometimes a car came to pick up garbage cans at night. More precisely, the car poured them into its depths, not worrying about the noise and sleeping expensive tourists.",Negative,,,False
654.0,Location,because there is a good Mackenzie beach. ,Positive,Positive,I liked the hotel already when approaching it from the street. good Mackenzie beach.,True
654.0,Off,,,Positive,"The feeling of the new did not leave all the time. As it turned out later, the hotel is already about 8 years old, but they are doing well 👍 We did not use the pool, the sea is better, because there is a good Mackenzie beach. And he did not have to swim.",False
654.0,Off,"I liked the hotel already when approaching it from the street. The feeling of the new did not leave all the time. As it turned out later, the hotel is already about 8 years old, but they are doing well. We did not use the pool, the sea is better, And he did not have to swim. Everything else is a plus!",,,,False
654.0,Room,Also mirrors in the room. There are plenty of them and they all distorted the image. rather made you fatter)),Negative,Negative,mirrors in the room. There are plenty of them and they all distorted the image.,True
654.0,Room,"Starting from the street terrace, the hall and up to the room itself - clean, comfortable, with a soft bed. ",Positive,Positive,"clean, comfortable, with a soft bed. Every day cleaning. sleep the rest of the night on soft beds.",True
654.0,Staff,"Always friendly staff (it looks like a family business, but I will not say). Every day cleaning. ",Positive,Positive,"Always friendly staff (it looks like a family business, but I will not say).",True
655.0,Location,but a bit far from city center.,Negative,,,False
655.0,Location,"The hotel is not far from the airport,",Positive,Positive,"The hotel is not far from the airport, but a bit far from city center.",True
655.0,Off, I was very happy.,Positive,Positive,I was very happy.,True
655.0,Room,"The room was very well equipped, clean, comfortable.",Positive,Positive,"The room was very well equipped, clean, comfortable.",True
655.0,Staff,Very warm and caring welcome.,Positive,Positive,Very warm and caring welcome.,True
657.0,Facility,,,Positive,cleanliness,False
657.0,Room,"cleanliness, nice rooms",Positive,Positive,nice rooms,True
657.0,Staff,"Friendly staff, ",Positive,Positive,Friendly staff,True
658.0,Facility,"Nice homely atmosphere, ",Positive,Positive,Nice homely atmosphere,True
658.0,Food,"delicious food, ",Positive,Positive,delicious food,True
658.0,Off,The place is RECOMMENDED.,Positive,Positive,The place is RECOMMENDED.,True
658.0,Staff,the owner takes care of the guests to make them feel at home. ,Positive,Positive,the owner takes care of the guests to make them feel at home.,True
659.0,Location,"very noisy, the area is ringing, the sounds accumulate with terrible force. At night, I constantly woke up either from the sounds of airplanes, or from passing cars or a slamming trunk, earplugs did not save (",Negative,Negative,"very noisy, the area is ringing, the sounds accumulate with terrible force. At night, I constantly woke up either from the sounds of airplanes, or from passing cars or a slamming trunk, earplugs did not save",True
659.0,Room,"It was the cleanest room I've ever been, cleanliness is top notch, cleaned every day, down to the taps, towels and white bedding,  ",Positive,Positive,"It was the cleanest room I've ever been, cleanliness is top notch, cleaned every day, down to the taps, towels and white bedding, any problems are solved instantly.",True
659.0,Staff,"any problems are solved instantly. The staff is excellent, everyone is definitely polite and smiling",Positive,Positive,"The staff is excellent, everyone is definitely polite and smiling.",True
660.0,Check-in,"The hotel allowed us, at no extra cost, a late arrival and a late departure (at 1:30 p.m.).",Positive,Positive,"a shuttle taxi to the hotel was waiting for us. The hotel allowed us, at no extra cost, a late arrival.",True
660.0,Check-out,"The hotel allowed us, at no extra cost, a late arrival and a late departure (at 1:30 p.m.).",Positive,Positive,"The hotel allowed us, at no extra cost, a late departure (at 1:30 p.m.).",True
660.0,Food,and the breakfast very good and plentiful.,Positive,Positive,the breakfast very good and plentiful.,True
660.0,Price,,,Positive,"The hotel allowed us, at no extra cost, a late arrival and a late departure (at 1:30 p.m.).",False
660.0,Room,The rooms are very well equipped ,Positive,Positive,The rooms are very well equipped.,True
660.0,Staff,Very available and caring for his customers.,Positive,Positive,Very available and caring for his customers.,True
660.0,Taxi-issue,"We arrived at 2:30 am at the airport, a shuttle taxi to the hotel was waiting for us. ",Positive,,,False
661.0,Facility,,,Negative,Those who sleep lightly will be disturbed by the aircraft noise.,False
661.0,Location,Those who sleep lightly will be disturbed by the aircraft noise. ,Negative,,,False
661.0,Location,"Proximity to the airport, ",Positive,Positive,Proximity to the airport.,True
661.0,Off,Those who are tired sleep over it.,Negative,,,False
661.0,Room,"small but modern rooms,",Negative,,,False
661.0,Room,"small but modern rooms, good bed, very good bathroom.",Positive,Positive,"small but modern rooms, good bed, very good bathroom.",True
662.0,Facility,"Nice accommodation, parking in the hotel area, Beautiful accommodation, ",Positive,Positive,parking in the hotel area,True
662.0,Location,"Beautiful accommodation, unfortunately at night it was fertilized in Larnaca and the whole city stank. ",Negative,Negative,at night it was fertilized in Larnaca and the whole city stank,True
662.0,Location,"a beautiful beach within walking distance,",Positive,Positive,a beautiful beach within walking distance,True
662.0,Off,Perhaps it was only short-lived.,Negative,,,False
662.0,Room,,,Positive,"Beautiful accommodation, Nice accommodation",False
662.0,Staff,"very helpful staff, due to the delay of the plane they waited for us until 2 in the morning.",Positive,Positive,"very helpful staff, due to the delay of the plane they waited for us until 2 in the morning.",True
663.0,Facility,,,Neutral,Pool infrastructure.,False
663.0,Food,"3. Breakfast
 Served on site, on the ground floor in the dining room with access to the front terrace, delicious, homemade Greek taste.",Positive,Positive,"delicious, homemade Greek taste",True
663.0,Location,"The center is quite far, about 2.5 km, a walk along the beach promenade.",Negative,,,False
663.0,Location,"1. Location
 Hotel near the airport. In total, close to the beach, although to get to the beach relatively quickly ",Positive,Positive,"Hotel near the airport, fast transfer organized by the hotel. In total, close to the beach, although to get to the beach relatively quickly you have to go to the so-called. ""shortcuts"" along a well-trodden path through a field and a small escarpment or another way a little ""around"" along the streets. The center is quite far, about 2.5 km, a walk along the beach promenade.",True
663.0,Off,"you have to go to the so-called. ""shortcuts"" along a well-trodden path through a field and a small escarpment or another way a little ""around"" along the streets. Pool infrastructure.",,,,False
663.0,Room,"2. Peace
 Great, modern design, comfortable bed, clean, large with a balcony. Large bathroom with shower. Equipped with a kettle plus a welcome pack (tea, coffee, water)",Positive,Positive,"Great, modern design, comfortable bed, clean, large with a balcony. Large bathroom with shower. Equipped with a kettle plus a welcome pack (tea, coffee, water)",True
663.0,Staff,fast transfer organized by the hotel.,Positive,,,False
666.0,Location,"Great location, Quiet location,  ",Positive,Positive,Great location as I arrived very late and just wanted to sleep. Quiet location.,True
666.0,Off,,,Off,You are there now.,False
666.0,Off,as I arrived very late and just wanted to sleep.  You are there now.  Even if the hotel cannot do anything about it.,,,,False
666.0,Room,bed a bit uncomfortable.,Negative,Negative,bed a bit uncomfortable.,True
666.0,Staff,very friendly and helpful staff/owners.,Positive,Positive,very friendly and helpful staff/owners.,True
666.0,Taxi-issue,"Unfortunately, the organized taxi came too late/ a bit chaotic.",Negative,Negative,the organized taxi came too late/ a bit chaotic.,True
667.0,Location,,,Negative,"Mackenzie Beach is very noisy, windy, did not like it, not for a long vacation.",False
667.0,Location,"close location to the bus stop, 10 minutes to the center and 5 minutes to the airport. An ideal place if you need to spend the night before departure from Larnaca.",Positive,Positive,"close location to the bus stop, 10 minutes to the center and 5 minutes to the airport.",True
667.0,Off,"Mackenzie Beach is very noisy, windy, did not like it, not for a long vacation.",Negative,,,False
667.0,Off,,,Positive,An ideal place if you need to spend the night before departure from Larnaca.,False
667.0,Room,"Very clean new room, perfect bed and towels, ",Positive,Positive,"Very clean new room, perfect bed and towels.",True
667.0,Staff,"Friendly staff, all wishes and problematic situations are solved immediately. ",Positive,Positive,"Friendly staff, all wishes and problematic situations are solved immediately.",True
668.0,Location,,,Positive,location and calm,False
668.0,Off,location and calm,,,,False
669.0,Facility,"On request, there is a transfer from the airport and to the airport",Positive,Positive,"On request, there is a transfer from the airport and to the airport.",True
669.0,Food,Delicious breakfast for a fee,Positive,Positive,Delicious breakfast for a fee.,True
669.0,Off,We were seated in the middle of the night. ,,,,False
669.0,Room,"Very nice room. There was a kettle and a microwave, a spacious bath, a view of the beautiful houses. ",Positive,Positive,"Very nice room. There was a kettle and a microwave, a spacious bath, a view of the beautiful houses.",True
669.0,Staff,,,Positive,We were seated in the middle of the night.,False
670.0,Location,"Proximity to the airport, A nearby bus stop provides access to the city center and the airport",Positive,Positive,Proximity to the airport. A nearby bus stop provides access to the city center and the airport,True
670.0,Room,"The ""street side"" rooms are noisier than those facing the back.",Negative,Negative,"The ""street side"" rooms are noisier than those facing the back.",True
670.0,Room,The cleanliness and design of the room,Positive,Positive,The cleanliness and design of the room,True
670.0,Staff,The exceptional welcome in French,Positive,Positive,The exceptional welcome in French,True
671.0,Facility,Unfortunately the pool was closed.,Negative,Negative,the pool was closed.,True
671.0,Facility,Pleasantly surprised as the hotel appears to have been renovated.,Positive,Positive,Pleasantly surprised as the hotel appears to have been renovated.,True
672.0,Food,Breakfast was good,Positive,Positive,Breakfast was good,True
673.0,Facility,Free parking in front of the hotel along the street.,Positive,,,False
673.0,Food,We can highly recommend the breakfast offered.,Positive,Positive,We can highly recommend the breakfast offered,True
673.0,Location,good walking distance to Mackenzie Beach. ,Positive,Positive,good walking distance to Mackenzie Beach,True
673.0,Price,,,Positive,Free parking in front of the hotel along the street,False
673.0,Staff,"Very friendly staff, ",Positive,Positive,Very friendly staff,True
674.0,Staff,Very competent staff,Positive,Positive,Very competent staff,True
675.0,Booking-issue,,,Positive,Everything OK,False
675.0,Check-in,,,Positive,Everything OK,False
675.0,Check-out,,,Positive,Everything OK,False
675.0,Facility,"Very well-kept hotel, ",Positive,Positive,"Very well-kept hotel, Everything OK",True
675.0,Food,,,Positive,Everything OK,False
675.0,Location,,,Positive,Everything OK,False
675.0,Off,Everything OK,Positive,,,False
675.0,Price,,,Positive,Everything OK,False
675.0,Room,"very comfortable mattresses, fridge, kettle, very modern new equipment.",Positive,Positive,"very comfortable mattresses, fridge, kettle, very modern new equipment., Everything OK",True
675.0,Staff,"friendly service, ",Positive,Positive,"friendly service, Everything OK",True
675.0,Taxi-issue,,,Positive,Everything OK,False
676.0,Facility,,,Negative,"Wi-fi is enough for a phone, not enough for a laptop.",False
676.0,Location,,,Negative,There are few shops nearby.,False
676.0,Location,"Near the salt lake, about 10 minutes walk, 5-6 minutes to the sea. Quiet place. Near the airport about 4 km, by bus or car for 5-6 minutes, you can walk and walk for 50 minutes)))",Positive,Positive,"Near the salt lake, about 10 minutes walk, 5-6 minutes to the sea. Quiet place. Near the airport about 4 km, by bus or car for 5-6 minutes, you can walk and walk for 50 minutes)))",True
676.0,Location,There are few shops nearby.,Positive,Positive,"Near the salt lake, about 10 minutes walk, 5-6 minutes to the sea. Quiet place. Near the airport about 4 km, by bus or car for 5-6 minutes, you can walk and walk for 50 minutes)))",True
676.0,Room,"The shower has no door or curtain.  Wi-fi is enough for a phone, not enough for a laptop.",Negative,Negative,"The shower has no door or curtain. While taking a shower, drops fall on the floor.",True
676.0,Room,"The room has a refrigerator, kettle, mugs (small), safe (did not use), TV (2 channels in the local language, netflix and browser). ",Positive,Positive,"The room has a refrigerator, kettle, mugs (small), safe (did not use), TV (2 channels in the local language, netflix and browser).",True
676.0,Staff,"Staff SUPER!!! Responsive, kind people, you feel at home)",Positive,Positive,"Staff SUPER!!! Responsive, kind people, you feel at home).",True
678.0,Facility,Good hotel ,Positive,,,False
678.0,Location,next to Mackenzie beach and especially the airport. It is 5 minutes by car,Positive,Positive,Good hotel next to Mackenzie beach and especially the airport. It is 5 minutes by car,True
678.0,Off,All right,Positive,Positive,All right,True
679.0,Room,Lots of noise from the hallway,Negative,Negative,Lots of noise from the hallway,True
679.0,Room,"Superb room, bathroom and balcony, very comfortable, ",Positive,Positive,"Superb room, bathroom and balcony, very comfortable",True
679.0,Staff,the staff was top notch!,Positive,Positive,the staff was top notch,True
680.0,Facility,very clean establishment.,Positive,,,False
680.0,Location,"but the hotel is located 500 meters from the beach and an area with restaurants, bars... the town center is a little further 30' on foot. 5' from the airport. ",Positive,Positive,"the hotel is located 500 meters from the beach and an area with restaurants, bars... the town center is a little further 30' on foot. 5' from the airport.",True
680.0,Off,We were just passing through before taking the plane,,,,False
680.0,Staff,"Very nice hosts, ",Positive,Positive,"Very nice hosts, very clean establishment.",True
683.0,Facility,Clean and modern hotel ,Positive,Positive,Clean and modern hotel,True
683.0,Staff,with very friendly staff.,Positive,Positive,very friendly staff.,True
684.0,Facility,,,Negative,The noise of the discotheque…,False
684.0,Facility,,,Positive,The terrace,False
684.0,Location,The noise of the discotheque…,Negative,,,False
684.0,Off,"The terrace, ",Positive,,,False
684.0,Staff,the sympathy of the restaurant manager,Positive,Positive,the sympathy of the restaurant manager,True
685.0,Facility,,,Positive,perfect cleanliness,False
685.0,Food,"excellent breakfasts for only 8€, ",Positive,Positive,excellent breakfasts for only 8€,True
685.0,Location,"Excellent location, ",Positive,Positive,Excellent location,True
685.0,Price,,,Positive,excellent breakfasts for only 8€,False
685.0,Room,"perfect cleanliness, ",Positive,,,False
685.0,Staff,super service,Positive,Positive,super service,True
686.0,Room,Nice quiet room.,Positive,Positive,Nice quiet room.,True
686.0,Staff,Very friendly reception. ,Positive,Positive,Very friendly reception.,True
687.0,Food,"Of the shortcomings, I would note the monotonous breakfast. Every day is the same.",Negative,Negative,"breakfasts. This is probably the weakest link in the hotel., the monotonous breakfast. Every day is the same.",True
687.0,Location,"From the hotel to the beach is relatively close. 5-7 minutes at a calm pace. There is a bus stop nearby, which is also very important.",Positive,Positive,"From the hotel to the beach is relatively close. 5-7 minutes at a calm pace. There is a bus stop nearby, which is also very important.",True
687.0,Off,Was in the middle of September. I really liked the hotel. Reminds me of a family hostel. ,Positive,Positive,I really liked the hotel. Reminds me of a family hostel.,True
687.0,Staff,Excellent service staff. The owner and staff are always ready to help. Helped immediately with adapters. ,Positive,Positive,Excellent service staff. The owner and staff are always ready to help. Helped immediately with adapters.,True
688.0,Facility,"great hotel, ",Positive,Positive,great hotel,True
688.0,Location,close to the beach!!,Positive,Positive,close to the beach,True
688.0,Staff,"Very nice owner, ",Positive,Positive,Very nice owner,True
690.0,Location,Everything is heard. At 3 o'clock in the morning we woke up from the fact that the garbage truck loaded the tanks.,Negative,,,False
690.0,Location,Very convenient location. Not far from the airport and from the sea.,Positive,Positive,Very convenient location. Not far from the airport and from the sea.,True
690.0,Off,,,Negative,At 3 o'clock in the morning we woke up from the fact that the garbage truck loaded the tanks.,False
690.0,Room,Very thin walls. Everything is heard.,Negative,Negative,Very thin walls. Everything is heard.,True
691.0,Facility,Plenty of parking. ,Positive,Positive,Plenty of parking.,True
691.0,Room,very clean ,Positive,Positive,very clean,True
691.0,Staff,Nice and kind staff.,Positive,Positive,Nice and kind staff.,True
692.0,Off,Quilts too warm for summer..,,,,False
692.0,Room,,,Negative,Quilts too warm for summer.,False
692.0,Staff,"Very helpful staff. If you do not have adapters for sockets, ask at the reception..",Positive,Positive,"Very helpful staff. If you do not have adapters for sockets, ask at the reception.",True
695.0,Facility,"New hotel, ",Positive,,,False
695.0,Room,with super clean rooms and comfortable beds. ,Positive,Positive,super clean rooms and comfortable beds.,True
695.0,Staff,Family business and the owners are very friendly!,Positive,Positive,Family business and the owners are very friendly!,True
696.0,Food,Liked the food at the cafe in the lobby.,Positive,Positive,Liked the food at the cafe in the lobby.,True
696.0,Location,The airport is 6 minutes by car. Near a good beach.,Positive,Positive,The airport is 6 minutes by car. Near a good beach.,True
696.0,Off,Stayed for one night due to an early flight. ,,,,False
697.0,Off,,,Negative,I can't even remember.,False
697.0,Off,Individual approach. I can't even remember.,,,,False
697.0,Room,"Very clean, fresh, comfortable. you can see it's new. Cleaning every day",Positive,Positive,"Very clean, fresh, comfortable. you can see it's new. Cleaning every day",True
697.0,Staff,Responsive staff. ,Positive,Positive,Individual approach. Responsive staff.,True
698.0,Facility,,,Negative,The electric kettle didn't seem to work.,False
698.0,Food,,,Negative,I unfortunately did not try the breakfast or other meal.,False
698.0,Location,The hotel is 10 minutes from the airport which is very convenient for not missing your flight. but the hotel is well located for the restaurants in the area.,Positive,Positive,"The hotel is 10 minutes from the airport which is very convenient for not missing your flight., the hotel is well located for the restaurants in the area.",True
698.0,Off,I unfortunately did not try the breakfast or other meal. (But that's a detail!). ,Positive,,,False
698.0,Room,The electric kettle didn't seem to work.,Negative,,,False
698.0,Staff,"The welcome was very warm and efficient.
",Positive,Positive,The welcome was very warm and efficient.,True
699.0,Staff,The hotel staff was fantastic.,Positive,Positive,The hotel staff was fantastic.,True
700.0,Facility,"Better remove the photo of the pool, since it's a hole...",Negative,Negative,"no curtain in the bathroom, Better remove the photo of the pool, since it's a hole",True
700.0,Food,,,Negative,only one nescafe bag,False
700.0,Location,great for the airport (it's attached),Positive,Positive,great for the airport (it's attached),True
700.0,Room,"Small room, only one nescafe bag, no curtain in the bathroom. ",Negative,Negative,Small room,True
700.0,Room,"Great bed, excellent cleaning",Positive,Positive,"Great bed, excellent cleaning.",True
701.0,Location,walking distance to the beach with several restaurants.,Positive,Positive,walking distance to the beach with several restaurants,True
701.0,Staff,"Very friendly and helpful staff, ",Positive,Positive,Very friendly and helpful staff,True
702.0,Facility,,,Negative,son of 16 had to sleep on the starter,False
702.0,Food,good cook,Positive,Positive,good cook,True
702.0,Off,son of 16 had to sleep on the starter,Negative,,,False
702.0,Room,room a bit small. ,Negative,Negative,room a bit small.,True
702.0,Staff,Nice staff,Positive,Positive,Nice staff,True
703.0,Facility,"Hotel completely redone, ",Positive,,,False
703.0,Food,"Full breakfast and served without time limit, to good understanding :)",Positive,Positive,"Full breakfast and served without time limit, to good understanding :)",True
703.0,Off,"If I were to go back to Cyprus, I wouldn't go anywhere else. RAS",Positive,Positive,"If I were to go back to Cyprus, I wouldn't go anywhere else., RAS",True
703.0,Room,the rooms are clean and comfortable. ,Positive,Positive,"Hotel completely redone, the rooms are clean and comfortable.",True
703.0,Staff,"Like the 2 managers of the hotel and the chef, the staff is extremely kind and helpful. ",Positive,Positive,"Like the 2 managers of the hotel and the chef, the staff is extremely kind and helpful.",True
704.0,Location,The hotel is close to Larnaca Airport and the beach. ,Positive,Positive,The hotel is close to Larnaca Airport and the beach.,True
704.0,Off,,,Positive,For the best.,False
704.0,Off,For the best.,,,,False
708.0,Location,"Excellent location on the way to/from Larnaca airport.
",Positive,Positive,Excellent location on the way to/from Larnaca airport.,True
708.0,Staff,Warm and cordial hospitality,Positive,Positive,Warm and cordial hospitality,True
709.0,Facility,"Very well-kept small hotel, ",Positive,Positive,Very well-kept small hotel,True
709.0,Off,We'd love to come back!!,,,,False
709.0,Staff,with extraordinarily courteous hosts!,Positive,Positive,extraordinarily courteous hosts,True
710.0,Food,but we had dinner in the restaurant and it was very good.,Positive,Positive,"there was no breakfast, but we had dinner in the restaurant and it was very good.",True
710.0,Off,"We had an early departing flight so there was no breakfast,",,,,False
711.0,Check-out,possibility for late check out,Positive,Positive,possibility for late check out,True
711.0,Facility,"Swimming pool , small and dirty",Negative,Negative,"Swimming pool, small and dirty",True
711.0,Off,Room,Positive,,,False
711.0,Room,,,Positive,Room,False
711.0,Staff,very nice staff,Positive,Positive,very nice staff,True
712.0,Room,Comfortable room,Positive,Positive,Comfortable room,True
713.0,Location,close to the airport,Positive,Positive,Very nice and close to the airport,True
713.0,Off,Very nice ,Positive,,,False
714.0,Facility,a comfortable place. ,Positive,,,False
714.0,Room,Quiet and spacious.,Positive,Positive,a comfortable place. Quiet and spacious.,True
714.0,Staff,Quiet friendly staff.,Positive,Positive,Quiet friendly staff.,True
716.0,Off,But the staff promised to fix it.,,,,False
716.0,Room,Lack of adapters for sockets in the rooms.,Negative,Negative,Lack of adapters for sockets in the rooms.,True
716.0,Room,New and clean rooms.,Positive,Positive,New and clean rooms.,True
716.0,Staff,Very pleasant staff.,Positive,Positive,"the staff promised to fix it., Very pleasant staff.",True
718.0,Facility,"Great place,",Positive,,,False
718.0,Location,Close to Mackenzie beach and salt lake. 10 minutes to the airport by bus or taxi.,Positive,Positive,"Great place, Close to Mackenzie beach and salt lake. 10 minutes to the airport by bus or taxi.",True
718.0,Room,No trash can in the room,Negative,Negative,No trash can in the room,True
718.0,Staff,very nice staff.,Positive,Positive,very nice staff.,True
720.0,Facility,"Clean, modern hotel, ",Positive,Positive,"Clean, modern hotel.",True
720.0,Room,comfortable rooms.,Positive,Positive,comfortable rooms.,True
722.0,Food,delicious breakfast on the veranda.,Positive,Positive,delicious breakfast on the veranda,True
722.0,Location,"Walking distance to Makenzie beach. In the absence of a car, it is very easy to get here by bus from the airport. If you are worried about the proximity of the airport, then during the entire stay we did not notice the noise and did not experience any discomfort because of this.",Positive,Positive,"Walking distance to Makenzie beach. In the absence of a car, it is very easy to get here by bus from the airport. If you are worried about the proximity of the airport, then during the entire stay we did not notice the noise and did not experience any discomfort because of this.",True
722.0,Room,Shower water often overflowed into the bathroom. Drain is not working well.,Negative,Negative,Shower water often overflowed into the bathroom. Drain is not working well.,True
722.0,Room,"clean comfortable room with good new furniture,",Positive,Positive,clean comfortable room with good new furniture,True
722.0,Staff,"Super polite and helpful staff,",Positive,Positive,Super polite and helpful staff,True
723.0,Facility,,,Negative,There were no TV channels,False
723.0,Off,It was simple and beautiful.,Positive,,,False
723.0,Room,There were no TV channels,Negative,,,False
723.0,Room,,,Positive,It was simple and beautiful.,False
724.0,Room,,,Negative,The room is enough big. But the room was a little bit dirty.,False
724.0,Room,Clean,Positive,,,False
725.0,Room,Extremely thick bedding for the weather,Negative,Negative,Extremely thick bedding for the weather,True
725.0,Staff,Constructive attitude of the staff.,Positive,Positive,Constructive attitude of the staff.,True
726.0,Facility,,,Positive,The pressure of the ox is excellent.,False
726.0,Location,Can be noisy from discos on Mackenzie,Negative,Negative,noisy from discos on Mackenzie,True
726.0,Location,Mackenzie is 5 minutes walk. The hotel is very conveniently located.,Positive,Positive,Mackenzie is 5 minutes walk. The hotel is very conveniently located.,True
726.0,Off,Everything is great. The pressure of the ox is excellent. Everything is great. The pressure of the ox is excellent. ,Positive,Positive,Everything is great. Everything is great.,True
726.0,Room,The room is clean. Bed is comfortable,Positive,Positive,The room is clean. Bed is comfortable,True
726.0,Staff,Friendly staff.,Positive,Positive,Friendly staff.,True
727.0,Facility,It is possible with animals. ,Positive,Positive,very clean. It is possible with animals.,True
727.0,Location,To restaurants and the beach go through an intensive road.,Negative,Negative,To restaurants and the beach go through an intensive road.,True
727.0,Location,"Great option for if you arrive at Larnaca airport, close,",Positive,Positive,"Great option for if you arrive at Larnaca airport, close.",True
727.0,Room,very clean. ,Positive,,,False
727.0,Staff,"Everyone at the hotel was very friendly, tried to help and explain.",Positive,Positive,"Everyone at the hotel was very friendly, tried to help and explain.",True
728.0,Location,,,Positive,Best place ever!,False
728.0,Off,Everything. The best that can be. Best place ever!,Positive,Positive,Everything. The best that can be.,True
729.0,Facility,This hotel is very very clean very well equipped,Positive,Positive,This hotel is very very clean very well equipped.,True
729.0,Food,excellent breakfast.,Positive,Positive,excellent breakfast.,True
729.0,Off,I highly recommend this hotel to anyone who wants to have a pleasant stay.,Positive,Positive,"I highly recommend this hotel to anyone who wants to have a pleasant stay., Nothing everything is perfect",True
729.0,Staff,The managers are extremely nice and helpful. ,Positive,Positive,The managers are extremely nice and helpful.,True
730.0,Facility,"Newly refurbished hotel, ",Positive,Positive,Newly refurbished hotel.,True
730.0,Location,"Proximity to the airport has its own nuances: the noise of planes taking off and the smell of jet fuel are very audible. Near the beach at night there is a disco, which also makes it very difficult to sleep.",Negative,Negative,"Proximity to the airport has its own nuances: the noise of planes taking off and the smell of jet fuel are very audible. Near the beach at night there is a disco, which also makes it very difficult to sleep.",True
730.0,Location,Location: close to airport and beach. ,Positive,Positive,close to airport and beach.,True
730.0,Room,rooms with balconies and clean.,Positive,Positive,rooms with balconies and clean.,True
731.0,Off,the room and the staff!,Positive,,,False
732.0,Booking-issue,,,Positive,Everything is fine,False
732.0,Check-in,,,Positive,Everything is fine,False
732.0,Check-out,,,Positive,Everything is fine,False
732.0,Facility,,,Positive,"Everything is clean, white, freshly renovated., Everything is fine",False
732.0,Food,,,Positive,Everything is fine,False
732.0,Location,"Near Mackenzie beach, airport, salt lake.",Positive,Positive,"Near Mackenzie beach, airport, salt lake., Everything is fine",True
732.0,Price,,,Positive,Everything is fine,False
732.0,Room,"Everything is clean, white, freshly renovated. ",Positive,Positive,Everything is fine,True
732.0,Staff,Very welcoming and friendly staff. ,Positive,Positive,"Very welcoming and friendly staff., Everything is fine",True
732.0,Taxi-issue,,,Positive,Everything is fine,False
734.0,Booking-issue,,,Positive,Everything was wonderful!,False
734.0,Check-in,,,Positive,Everything was wonderful!,False
734.0,Check-out,,,Positive,Everything was wonderful!,False
734.0,Facility,,,Positive,Everything was wonderful!,False
734.0,Food,,,Positive,Everything was wonderful!,False
734.0,Location,,,Positive,Everything was wonderful!,False
734.0,Off,Everything was wonderful! ☆☆☆☆☆,,,,False
734.0,Price,,,Positive,Everything was wonderful!,False
734.0,Room,,,Positive,Everything was wonderful!,False
734.0,Staff,,,Positive,Everything was wonderful!,False
734.0,Taxi-issue,,,Positive,Everything was wonderful!,False
735.0,Facility,,,Positive,POOL. Play room. Roof garden.,False
735.0,Food,BREAKFAST WONDERFUL.,Positive,Positive,BREAKFAST WONDERFUL.,True
