ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Sentiment_Match
569,Location,"Excellent location, 7 minutes walk from the boardwalk and the airport",Positive,Positive,"Excellent location, 7 minutes walk from the boardwalk and the airport",True
569,Price,,,Positive,charged us decent prices.,False
569,Room,"rooms are in new and clean condition
 In addition, there is smart technology, there are electronic buttons to request cleaning for the room, a bell and remote control of the air conditioner if there is a problem.",Positive,Positive,"rooms are in new and clean condition, They upgraded our room for free.",True
569,Staff,"The hotel staff is simply charming and kind!  They upgraded our room for free.  The hotel put us in touch with a taxi driver who took us to visit the mall and charged us decent prices.
",Positive,Positive,The hotel staff is simply charming and kind!,True
569,Taxi-issue,,,Positive,The hotel put us in touch with a taxi driver who took us to visit the mall,False
570,Facility,,,Positive,Everything is clean and perfect.,False
570,Room,Everything is clean and perfect.,Positive,,,False
570,Staff,"Staff very welcoming, kind and very friendly.",Positive,Positive,"Staff very welcoming, kind and very friendly.",True
571,Facility,"Clean comfortable hotel, ",Positive,,,False
571,Food,delicious breakfast. ,Positive,Positive,delicious breakfast.,True
571,Location,To the beach on foot 5 minutes. ,Positive,Positive,To the beach on foot 5 minutes.,True
571,Room,,,Positive,Clean comfortable hotel.,False
573,Room,the blue light on the balcony at night which interferes with sleeping open window,Negative,Negative,the blue light on the balcony at night which interferes with sleeping open window,True
573,Room,"the calm and comfort of the bedding, the balcony, the spacious room",Positive,Positive,"the calm and comfort of the bedding, the balcony, the spacious room",True
575,Staff,personal attention,Positive,Positive,personal attention,True
576,Food,"The restaurant service is very good, varied and with good prices,",Positive,Positive,"The restaurant service is very good, varied and with good prices.",True
576,Room,The air conditioning had poor regulation... or cold (and directly to the body) or heat.,Negative,Negative,The air conditioning had poor regulation... or cold (and directly to the body) or heat.,True
576,Staff,the workers are very pleasant and attentive.,Positive,Positive,the workers are very pleasant and attentive.,True
579,Location,Hotel near airport about 10 minutes drive away,Positive,Positive,Hotel near airport about 10 minutes drive away,True
581,Facility,Difficulty finding parking,Negative,Negative,Difficulty finding parking,True
581,Facility,,,Positive,super clean,False
581,Location,,,Positive,location,False
581,Price,,,Positive,price,False
581,Room,super clean,Positive,,,False
581,Staff,"Welcoming by the staff,",Positive,Positive,Welcoming by the staff.,True
583,Room,Room comfort.,Positive,Positive,Room comfort.,True
584,Staff,Very pleasant welcome,Positive,Positive,Very pleasant welcome,True
585,Room,Clean and chic furnishings.,Positive,Positive,Clean and chic furnishings.,True
585,Staff,Very friendly and courteous staff.,Positive,Positive,Very friendly and courteous staff.,True
586,Facility,"Great hotel, everything is new and clean. ",Positive,Positive,Great hotel.,True
586,Location,"The hotel is close to the airport, convenient for a short stay. Near the sea, promenade and several excellent restaurants. ",Positive,Positive,"The hotel is close to the airport, convenient for a short stay. Near the sea, promenade and several excellent restaurants.",True
586,Room,,,Positive,everything is new and clean.,False
586,Staff,Friendly and welcoming staff. ,Positive,Positive,Friendly and welcoming staff.,True
587,Location,- close to the airport and the beach,Positive,Positive,close to the airport and the beach,True
587,Room,- clean ,Positive,Positive,clean,True
587,Staff,the employees are nice ,Positive,Positive,the employees are nice,True
588,Location,Excellent location close to everything.,Positive,Positive,Excellent location close to everything.,True
591,Food,Very varied breakfasts to choose from in the hotel restaurant.,Positive,Positive,Very varied breakfasts to choose from in the hotel restaurant.,True
593,Food,"The dishes cooked to order are delicious, I recommend eating at Jasmine Garden.",Positive,Positive,"The dishes cooked to order are delicious, I recommend eating at Jasmine Garden.",True
597,Food,"Excellent breakfast and meals in the restaurant, all freshly made.",Positive,Positive,"Excellent breakfast and meals in the restaurant, all freshly made.",True
597,Location,"Excellent location, a few steps from the sea and from via dei premises, in 20 minutes on foot you can also reach the ""historic"" center.",Positive,Positive,"Excellent location, a few steps from the sea and from via dei premises, in 20 minutes on foot you can also reach the ""historic"" center.",True
597,Room,Slightly small bathroom but still ok,Negative,,,False
597,Room,"Modern and renovated rooms, very comfortable beds",Positive,Positive,"Slightly small bathroom but still ok, Modern and renovated rooms, very comfortable beds.",True
598,Staff,Very nice staff,Positive,Positive,Very nice staff,True
602,Location,Hotel very well located for the airport.,Positive,Positive,Hotel very well located for the airport.,True
602,Room,"clean, quiet.",Positive,Positive,"clean, quiet.",True
602,Staff,"Excellent welcome, ",Positive,Positive,Excellent welcome.,True
603,Facility,Very clean accommodation. Very pleasant terrace in the evening.,Positive,Positive,Very pleasant terrace in the evening.,True
603,Room,The quality of the television image quite poor.,Negative,Negative,The quality of the television image quite poor.,True
603,Room,,,Positive,Very clean accommodation.,False
603,Staff,Friendly staff,Positive,Positive,Friendly staff.,True
605,Room,"Comfortable, clean, modern, pleasant. ",Positive,Positive,"Comfortable, clean, modern, pleasant.",True
605,Staff,"The hosts are very nice, they help in everything.",Positive,Positive,"The hosts are very nice, they help in everything.",True
608,Room,the view from my room..,Negative,,,False
608,Room,,,Null,the view from my room.,False
608,Room,clean and comfortable,Positive,Positive,clean and comfortable,True
609,Price,The price is perhaps a little high for the comfort that a room gives you that is small as soon as you enter. ,Negative,Negative,The price is perhaps a little high for the comfort.,True
609,Room,"The size of the room was just enough to spend one night, not much more. If I were to go with my partner we would have been disappointed due to the lack of space.",Negative,Negative,"The size of the room was just enough to spend one night, not much more., The ridiculous closet., a room that is small as soon as you enter.",True
609,Room,The room was modern with a large and very comfortable bed. The shower really good. There was also great quiet and it was very easy to set up the room so you wouldn't be disturbed. Everything very clean.,Positive,Positive,"The room was modern with a large and very comfortable bed., The shower really good., There was also great quiet and it was very easy to set up the room so you wouldn't be disturbed., Everything very clean.",True
611,Facility,,,Positive,The calm.,False
611,Food,the restaurant offering a good quality of dishes.,Positive,Positive,the restaurant offering a good quality of dishes.,True
611,Location,Proximity to the city center and the beach.,Positive,Positive,Proximity to the city center and the beach.,True
611,Price,Very good value for money,Positive,Positive,Very good value for money.,True
611,Room,The comfortable and very clean room. The calm,Positive,Positive,The comfortable and very clean room.,True
611,Staff,"The kindness and availability of the staff, ",Positive,Positive,The kindness and availability of the staff.,True
612,Location,the small downside concerns the light from the outside at certain times,Negative,,,False
612,Location,"the establishment is really close to the airport, i.e. 6 minutes by car.",Positive,Positive,"the establishment is really close to the airport, i.e. 6 minutes by car.",True
612,Price,,,Positive,helped us find a rental car at a good price,False
612,Room,the room is nice and well furnished,Positive,Positive,the room is nice and well furnished,True
612,Staff,"the managers of the hotel are extraordinarily kind and caring, they speak French and helped us find a rental car at a good price, they accompanied and advised us during our stay.",Positive,Positive,"the managers of the hotel are extraordinarily kind and caring, they speak French and helped us find a rental car at a good price, they accompanied and advised us during our stay.",True
613,Food,Very good breakfast! ,Positive,Positive,Very good breakfast!,True
613,Room,"Not all rooms have a balcony. I did not have it. Staying for one day is fine, but if you live for a while, then how to dry your towel and swimsuit ...",Negative,Negative,"Not all rooms have a balcony. I did not have it., Staying for one day is fine, but if you live for a while, then how to dry your towel and swimsuit ...",True
613,Room,Comfortable bed. Purely.,Positive,Positive,Comfortable bed. Purely.,True
613,Staff,Friendly staff.,Positive,Positive,Friendly staff.,True
616,Location,"Mackenzie Beach is super easy to reach, but not too close to be disturbed by the parties there at night.
",Positive,Positive,"Mackenzie Beach is super easy to reach, but not too close to be disturbed by the parties there at night.",True
616,Staff,Very friendly and helpful hotel staff.,Positive,Positive,Very friendly and helpful hotel staff.,True
617,Facility,Neat small hotel.,Positive,Positive,Neat small hotel.,True
617,Location,Good central location.,Positive,Positive,Good central location.,True
617,Room,,,Negative,Very noisy,False
617,Staff,Very nice staff.,Positive,Positive,Very nice staff.,True
619,Facility,Quiet hotel ,Positive,,,False
619,Food,Perfect and good dinner and lovely waiter.,Positive,Positive,Perfect and good dinner.,True
619,Location,and extremely well located for the airport and Larnaca salt lake. For a night of transit before our return to France it was perfect.,Positive,Positive,Quiet hotel and extremely well located for the airport and Larnaca salt lake.,True
619,Price,Unbeatable value for money I think.,Positive,Positive,Unbeatable value for money I think.,True
619,Staff,Excellent welcome by the owner who speaks fluent French.,Positive,Positive,"Excellent welcome by the owner who speaks fluent French., lovely waiter.",True
621,Food,"There are breakfasts, not a big variety but tasty",Negative,,,False
621,Food,"There are breakfasts, not a big variety but tasty",Positive,Positive,"There are breakfasts, not a big variety but tasty.",True
621,Staff,"The owner of the place is an amazing guy, nice and answers everything! ",Positive,Positive,"The owner of the place is an amazing guy, nice and answers everything!",True
622,Room,we didn't have a balcony.,Negative,Negative,we didn't have a balcony.,True
622,Room,"a clean, modern room",Positive,Positive,"a clean, modern room",True
622,Staff,super friendly staff ,Positive,Positive,super friendly staff,True
623,Location,night traffic in the area.,Negative,Negative,night traffic in the area.,True
623,Location,Good location near the airport and the beach.,Positive,Positive,Good location near the airport and the beach.,True
623,Room,Noisy air conditioning,Negative,Negative,Noisy air conditioning.,True
624,Room,"Nice modern room.
 ",Positive,Positive,Nice modern room.,True
624,Staff,"Boss and family take care of that
 Well-being of your guests!",Positive,Positive,Boss and family take care of that Well-being of your guests!,True
625,Food,,,Negative,No breakfast booked.,False
625,Location,Location very good for airport and beach.,Positive,Positive,Location very good for airport and beach.,True
626,Food,"Definitely recommend trying the food in the restaurant. We took pasta, pizza, salads and burgers and everything was piping hot and very tasty and homemade.",Positive,Positive,"Definitely recommend trying the food in the restaurant. We took pasta, pizza, salads and burgers and everything was piping hot and very tasty and homemade.",True
626,Room,"The rooms are clean, air-conditioned, balcony, mini-bar.",Positive,Positive,"The rooms are clean, air-conditioned, balcony, mini-bar.",True
626,Staff,The most important thing about the hotel is the incredible staff. Very soulful atmosphere.,Positive,Positive,"The most important thing about the hotel is the incredible staff. Very soulful atmosphere. The general manager, he is behind the counter in the restaurant, made our holiday)",True
627,Facility,"a stunning hotel, an aesthetic and clean place with innovative and interesting service that you can really request at the push of a button that you won't be able to hear the bell,",Positive,Positive,"a stunning hotel, an aesthetic and clean place with innovative and interesting service that you can really request at the push of a button that you won't be able to hear the bell.",True
627,Location,A bit far from the city center,Negative,Negative,A bit far from the city center.,True
627,Location,but taxis cost us the same price from anywhere in the city ,Positive,Positive,it's a stunning place.,True
627,Price,,,Positive,taxis cost us the same price from anywhere in the city so it's not critical.,False
627,Staff,"I loved the staff, they always greeted us with a smile, they were really nice, they always responded to the help we needed, they called us a taxi, they didn't charge me again because I lost my room ticket,",Positive,Positive,"I loved the staff, they always greeted us with a smile, they were really nice, they always responded to the help we needed, they called us a taxi, they didn't charge me again because I lost my room ticket.",True
628,Facility,- we had plenty of parking. ,Positive,,,False
628,Location,The hotel is located close to the airport (there is a bus with good frequency from the street next to the airport) and close to the city center. The hotel is located in a dead-end and quiet street,Positive,Positive,The hotel is located close to the airport (there is a bus with good frequency from the street next to the airport) and close to the city center. The hotel is located in a dead-end and quiet street - we had plenty of parking.,True
628,Room,The rooms were very clean. ,Positive,Positive,The rooms were very clean.,True
628,Staff,The staff at the hotel (Tony) was nice and gave a pleasant feeling - immediately after the booking we received a WhatsApp from him to confirm the time of arrival and to inform that they were waiting for us.,Positive,Positive,The staff at the hotel (Tony) was nice and gave a pleasant feeling - immediately after the booking we received a WhatsApp from him to confirm the time of arrival and to inform that they were waiting for us.,True
629,Staff,"We stayed literally for a few hours, the welcome was pleasant and they helped us order a taxi to the airport!",Positive,Positive,the welcome was pleasant and they helped us order a taxi to the airport,True
630,Facility,,,Negative,Wifi was weak at times.,False
630,Room,Wifi was weak at times.,Negative,,,False
630,Staff,Very friendly and helpful Staff.,Positive,Positive,Very friendly and helpful Staff.,True
631,Facility,,,Positive,"It was very new, clean and quite modern.",False
631,Price,Excellent price/quality ratio,Positive,Positive,Excellent price/quality ratio,True
631,Room,"It was very new, clean and quite modern. ",Positive,,,False
632,Location,as the end of our Cyprus trip to be as close to the airport as possible for the last night! It was perfect for that. The bus connection to the city center was just around the corner and we were able to get back to the hotel later in the evening without any problems using public transport. The location was also perfect for the trip to the airport the next morning (7:00 am). Mackenzie Beach is super close and so are lots of cool bars and restaurants.,Positive,Positive,"as close to the airport as possible for the last night! It was perfect for that., The bus connection to the city center was just around the corner and we were able to get back to the hotel later in the evening without any problems using public transport., The location was also perfect for the trip to the airport the next morning (7:00 am)., Mackenzie Beach is super close and so are lots of cool bars and restaurants.",True
632,Room,"The room was very nicely furnished and, above all, super clean. ",Positive,Positive,"The room was very nicely furnished and, above all, super clean.",True
634,Staff,kindness,Positive,,,False
635,Facility,"The hotel is good, ",Positive,Positive,The hotel is good.,True
635,Location,"Great location. 10 minutes by bus from and to the airport. 10 minutes walk to the beach and cafes by the beach. It takes 40 minutes to walk along the promenade to the city, but it's nice. ",Positive,Positive,"Great location. 10 minutes by bus from and to the airport. 10 minutes walk to the beach and cafes by the beach. It takes 40 minutes to walk along the promenade to the city, but it's nice.",True
635,Staff,the staff is friendly.,Positive,Positive,the staff is friendly.,True
636,Facility,"A renovated, brilliant family hotel with a very friendly staff. ",Positive,Positive,"A renovated, brilliant family hotel",True
636,Food,We had dinner at the hotel restaurant and it was excellent! The chef gave a personal touch to understand exactly what we want. ,Positive,Positive,We had dinner at the hotel restaurant and it was excellent! The chef gave a personal touch to understand exactly what we want.,True
636,Location,Suited us for a one night stay before a flight. ,Positive,,,False
636,Staff,a very friendly staff. ,Positive,Positive,very friendly staff,True
637,Location,Perfect location to the airport.,Positive,Positive,Perfect location to the airport.,True
637,Room,Very clean.,Positive,Positive,Very clean.,True
637,Staff,Very friendly reception. ,Positive,Positive,Very friendly reception.,True
638,Location,,,Positive,Location,False
638,Room,"room comfort, ",Positive,Positive,room comfort,True
638,Staff,service and courtesy of the staff.,Positive,Positive,service and courtesy of the staff,True
640,Room,the humid air in the room. The air conditioning probably didn't work properly,Negative,Negative,"the humid air in the room. It was very warm., The air conditioning probably didn't work properly.",True
640,Room,It was very clean.,Positive,Positive,It was very clean.,True
640,Staff,The host was very nice. He gave us instructions on how to get to the hotel and then even picked us up at the bus stop because we were very late,Positive,Positive,The host was very nice. He gave us instructions on how to get to the hotel and then even picked us up at the bus stop because we were very late.,True
641,Facility,,,Positive,very clean everywhere.,False
641,Location,Quiet and peaceful area. ,Positive,Positive,Quiet and peaceful area.,True
641,Room,very clean everywhere. Nice room with a nice balcony. ,Positive,Positive,Nice room with a nice balcony.,True
641,Staff,"Very friendly staff, ",Positive,Positive,Very friendly staff.,True
642,Food,"Delicious homemade breakfast, ",Positive,Positive,Delicious homemade breakfast,True
642,Location,and very close to the airport!,Positive,Positive,very close to the airport,True
642,Staff,they speak French. Are very caring and welcome you 24 hours a day ,Positive,Positive,"Are very caring and welcome you 24 hours a day, they speak French.",True
643,Facility,"Welcoming environment, ",Positive,Positive,Welcoming environment,True
643,Food,"I would like more variety at breakfast.
 The price to food ratio was disproportionate.",Negative,Negative,I would like more variety at breakfast.,True
643,Price,,,Negative,The price to food ratio was disproportionate.,False
643,Room,"cleanliness, modern room.",Positive,Positive,"cleanliness, modern room.",True
643,Staff,"courtesy, ",Positive,Positive,courtesy,True
644,Location,perfect location (near the airport),Positive,Positive,perfect location (near the airport).,True
644,Room,There was no hair dryer,Negative,Negative,There was no hair dryer,True
644,Room,"Very clean, comfortable bed, tea and coffee in the room.",Positive,Positive,"Very clean, comfortable bed, very comfortable bed, tea and coffee in the room.",True
644,Staff,"very friendly welcome,",Positive,Positive,very friendly welcome.,True
646,Facility,"The hotel is clean, comfortable. I rented a car, there is a place to park. ",Positive,Positive,"I rented a car, there is a place to park.",True
646,Food,Breakfast can be bought directly at the hotel for only 8 euros. ,Positive,Positive,Breakfast can be bought directly at the hotel for only 8 euros.,True
646,Location,"and a good location. Very close to Salt Lake and Mackenzie Beach. Very close to bus stop. Very close to the airport,  From the hotel you can just walk along the entire promenade of Larnaca, you won’t miss anything. A calm step along the sea to the Church of St. Lazarus 30-40 minutes.",Positive,Positive,"a good location. Very close to Salt Lake and Mackenzie Beach. Very close to bus stop. Very close to the airport, the bus only costs 1.5 euros to and from the airport. From the hotel you can just walk along the entire promenade of Larnaca, you won’t miss anything. A calm step along the sea to the Church of St. Lazarus 30-40 minutes.",True
646,Price,,,Positive,the bus only costs 1.5 euros to and from the airport.,False
646,Room,"The room was wonderful. White bed. The shower is wonderful, the air conditioner works,",Positive,Positive,"The hotel is clean, comfortable., The room was wonderful. White bed., The shower is wonderful, the air conditioner works.",True
646,Staff,"The owner of the hotel was very friendly, allowed to leave things, even after we checked out,",Positive,Positive,"The owner of the hotel was very friendly, allowed to leave things, even after we checked out.",True
647,Room,"cleanliness, comfort",Positive,,,False
648,Facility,Maybe the reception needs improvement. It is very old furniture,Negative,Negative,"Maybe the reception needs improvement., It is very old furniture.",True
648,Location,,,Positive,leave early the next day from the airport,False
648,Staff,Nice staff.,Positive,Positive,Nice staff.,True
649,Facility,New hotel.  ,Positive,Positive,New hotel.,True
649,Location,"The hotel is located near the airport. but we traveled in the off season - there was no noise from the street, and the sound from landing / taking off planes did not particularly bother us. ",Positive,Positive,The hotel is located near the airport.,True
649,Room,"The room was small, could have been a bit more spacious. ",Negative,Negative,"The room was small, could have been a bit more spacious.",True
649,Room,Clean comfortable room.,Positive,Positive,"Clean comfortable room., everything was fine and met our expectations.",True
649,Staff,Friendly staff. ,Positive,Positive,Friendly staff.,True
650,Facility,Cozy hotel ,Positive,,,False
650,Food,We took breakfast once. I liked it.,Positive,Positive,We took breakfast once. I liked it.,True
650,Location,"in a quiet location.  Walking distance to the beach, ",Positive,Positive,"Cozy hotel in a quiet location. Walking distance to the beach, we went with a child. Walking around is also interesting.",True
650,Room,"There is only soap in the shower, no shower gel. ",Negative,Negative,"There is only soap in the shower, no shower gel.",True
650,Room,"The room is very clean, comfortable mattresses, excellent clean bedding.",Positive,Positive,"The room is very clean, comfortable mattresses, excellent clean bedding.",True
650,Staff,Very polite and pleasant staff.,Positive,Positive,Very polite and pleasant staff.,True
651,Staff,Pleasant staff,Positive,Positive,Pleasant staff,True
652,Facility,the accommodation is perfect ,Positive,,,False
652,Location,- close to the airport.,Positive,Positive,the accommodation is perfect - close to the airport.,True
652,Room,"Cleanliness 10/10!  everything is white, bright, cozy!
",Positive,Positive,"Cleanliness 10/10! everything is white, bright, cozy!, We spent one night before the plane, were very satisfied.",True
653,Facility,"the option is excellent, ",Positive,,,False
653,Location,"close to the airport, near the lake with flamingos (in winter)",Positive,Positive,"close to the airport, near the lake with flamingos (in winter)",True
653,Room,"comfortable beds, great shower. ",Positive,Positive,"comfortable beds, great shower.",True
653,Staff,"Very nice staff,",Positive,Positive,Very nice staff.,True
654,Facility,,,Negative,"sometimes a car came to pick up garbage cans at night. More precisely, the car poured them into its depths, not worrying about the noise and sleeping expensive tourists.",False
654,Facility,"Starting from the street terrace, the hall and up to the room itself - clean, comfortable, with a soft bed. and just drink their wonderful cappuccino on soft sofas, and then sleep the rest of the night on soft beds.",Positive,Positive,"The feeling of the new did not leave all the time. Starting from the street terrace, the hall and up to the room itself. you can go down to the veranda at the tables.",True
654,Food,"At any time, you can go down to the veranda at the tables and just drink their wonderful cappuccino on soft sofas, ",Positive,Positive,just drink their wonderful cappuccino on soft sofas.,True
654,Location,"Of the minuses: sometimes a car came to pick up garbage cans at night. More precisely, the car poured them into its depths, not worrying about the noise and sleeping expensive tourists.",Negative,,,False
654,Location,because there is a good Mackenzie beach. ,Positive,Positive,"I liked the hotel already when approaching it from the street. the sea is better, because there is a good Mackenzie beach.",True
654,Room,Also mirrors in the room. There are plenty of them and they all distorted the image. rather made you fatter)),Negative,Negative,mirrors in the room. There are plenty of them and they all distorted the image.,True
654,Room,"Starting from the street terrace, the hall and up to the room itself - clean, comfortable, with a soft bed. ",Positive,Positive,"clean, comfortable, with a soft bed. soft beds.",True
654,Staff,"Always friendly staff (it looks like a family business, but I will not say). Every day cleaning. ",Positive,Positive,"Always friendly staff (it looks like a family business, but I will not say). Every day cleaning.",True
655,Location,but a bit far from city center.,Negative,Negative,a bit far from city center.,True
655,Location,"The hotel is not far from the airport,",Positive,Positive,The hotel is not far from the airport.,True
655,Room,"The room was very well equipped, clean, comfortable.",Positive,Positive,"The room was very well equipped, clean, comfortable.",True
655,Staff,Very warm and caring welcome.,Positive,Positive,Very warm and caring welcome.,True
657,Facility,,,Positive,cleanliness,False
657,Room,"cleanliness, nice rooms",Positive,Positive,nice rooms,True
657,Staff,"Friendly staff, ",Positive,Positive,Friendly staff,True
658,Facility,"Nice homely atmosphere, ",Positive,Positive,Nice homely atmosphere,True
658,Food,"delicious food, ",Positive,Positive,delicious food,True
658,Staff,the owner takes care of the guests to make them feel at home. ,Positive,Positive,the owner takes care of the guests to make them feel at home.,True
659,Location,"very noisy, the area is ringing, the sounds accumulate with terrible force. At night, I constantly woke up either from the sounds of airplanes, or from passing cars or a slamming trunk, earplugs did not save (",Negative,Negative,"very noisy, the area is ringing, the sounds accumulate with terrible force. At night, I constantly woke up either from the sounds of airplanes, or from passing cars or a slamming trunk, earplugs did not save",True
659,Room,"It was the cleanest room I've ever been, cleanliness is top notch, cleaned every day, down to the taps, towels and white bedding,  ",Positive,Positive,"It was the cleanest room I've ever been, cleanliness is top notch, cleaned every day, down to the taps, towels and white bedding.",True
659,Staff,"any problems are solved instantly. The staff is excellent, everyone is definitely polite and smiling",Positive,Positive,"The staff is excellent, everyone is definitely polite and smiling.",True
660,Check-in,"The hotel allowed us, at no extra cost, a late arrival and a late departure (at 1:30 p.m.).",Positive,Positive,"The hotel allowed us, at no extra cost, a late arrival.",True
660,Check-out,"The hotel allowed us, at no extra cost, a late arrival and a late departure (at 1:30 p.m.).",Positive,Positive,"The hotel allowed us, at no extra cost, a late departure (at 1:30 p.m.).",True
660,Food,and the breakfast very good and plentiful.,Positive,Positive,the breakfast very good and plentiful.,True
660,Price,,,Positive,at no extra cost.,False
660,Room,The rooms are very well equipped ,Positive,Positive,The rooms are very well equipped.,True
660,Staff,Very available and caring for his customers.,Positive,Positive,Very available and caring for his customers.,True
660,Taxi-issue,"We arrived at 2:30 am at the airport, a shuttle taxi to the hotel was waiting for us. ",Positive,Positive,a shuttle taxi to the hotel was waiting for us.,True
661,Location,Those who sleep lightly will be disturbed by the aircraft noise. ,Negative,Negative,Those who sleep lightly will be disturbed by the aircraft noise.,True
661,Location,"Proximity to the airport, ",Positive,Positive,Proximity to the airport.,True
661,Room,"small but modern rooms,",Negative,,,False
661,Room,"small but modern rooms, good bed, very good bathroom.",Positive,Positive,"small but modern rooms, good bed, very good bathroom.",True
662,Facility,"Nice accommodation, parking in the hotel area, Beautiful accommodation, ",Positive,Positive,parking in the hotel area,True
662,Location,"Beautiful accommodation, unfortunately at night it was fertilized in Larnaca and the whole city stank. ",Negative,,,False
662,Location,"a beautiful beach within walking distance,",Positive,Positive,"Beautiful accommodation, a beautiful beach within walking distance",True
662,Room,,,Positive,Nice accommodation,False
662,Staff,"very helpful staff, due to the delay of the plane they waited for us until 2 in the morning.",Positive,Positive,"very helpful staff, due to the delay of the plane they waited for us until 2 in the morning.",True
663,Facility,,,Null,Pool infrastructure.,False
663,Facility,,,Positive,"Served on site, on the ground floor in the dining room with access to the front terrace",False
663,Food,"3. Breakfast
 Served on site, on the ground floor in the dining room with access to the front terrace, delicious, homemade Greek taste.",Positive,Positive,"delicious, homemade Greek taste",True
663,Location,"The center is quite far, about 2.5 km, a walk along the beach promenade.",Negative,Negative,"to get to the beach relatively quickly you have to go to the so-called. ""shortcuts"" along a well-trodden path through a field and a small escarpment or another way a little ""around"" along the streets. The center is quite far, about 2.5 km, a walk along the beach promenade.",True
663,Location,"1. Location
 Hotel near the airport. In total, close to the beach, although to get to the beach relatively quickly ",Positive,Positive,"Hotel near the airport, fast transfer organized by the hotel. In total, close to the beach",True
663,Room,"2. Peace
 Great, modern design, comfortable bed, clean, large with a balcony. Large bathroom with shower. Equipped with a kettle plus a welcome pack (tea, coffee, water)",Positive,Positive,"Great, modern design, comfortable bed, clean, large with a balcony. Large bathroom with shower. Equipped with a kettle plus a welcome pack (tea, coffee, water)",True
663,Staff,fast transfer organized by the hotel.,Positive,,,False
666,Location,"Great location, Quiet location,  ",Positive,Positive,Great location as I arrived very late and just wanted to sleep. Quiet location.,True
666,Room,bed a bit uncomfortable.,Negative,Negative,bed a bit uncomfortable.,True
666,Staff,very friendly and helpful staff/owners.,Positive,Positive,very friendly and helpful staff/owners.,True
666,Taxi-issue,"Unfortunately, the organized taxi came too late/ a bit chaotic.",Negative,Negative,the organized taxi came too late/ a bit chaotic.,True
667,Location,,,Negative,"Mackenzie Beach is very noisy, windy, did not like it, not for a long vacation.",False
667,Location,"close location to the bus stop, 10 minutes to the center and 5 minutes to the airport. An ideal place if you need to spend the night before departure from Larnaca.",Positive,Positive,"close location to the bus stop, 10 minutes to the center and 5 minutes to the airport.",True
667,Room,"Very clean new room, perfect bed and towels, ",Positive,Positive,"Very clean new room, perfect bed and towels.",True
667,Staff,"Friendly staff, all wishes and problematic situations are solved immediately. ",Positive,Positive,"Friendly staff, all wishes and problematic situations are solved immediately.",True
668,Location,,,Positive,location and calm,False
669,Facility,"On request, there is a transfer from the airport and to the airport",Positive,Positive,"On request, there is a transfer from the airport and to the airport.",True
669,Food,Delicious breakfast for a fee,Positive,Positive,Delicious breakfast for a fee.,True
669,Room,"Very nice room. There was a kettle and a microwave, a spacious bath, a view of the beautiful houses. ",Positive,Positive,"Very nice room. There was a kettle and a microwave, a spacious bath, a view of the beautiful houses.",True
669,Staff,,,Positive,We were seated in the middle of the night.,False
670,Location,"Proximity to the airport, A nearby bus stop provides access to the city center and the airport",Positive,Positive,Proximity to the airport. A nearby bus stop provides access to the city center and the airport.,True
670,Room,"The ""street side"" rooms are noisier than those facing the back.",Negative,Negative,"The ""street side"" rooms are noisier than those facing the back.",True
670,Room,The cleanliness and design of the room,Positive,Positive,The cleanliness and design of the room.,True
670,Staff,The exceptional welcome in French,Positive,Positive,The exceptional welcome in French.,True
671,Facility,Unfortunately the pool was closed.,Negative,Negative,the pool was closed.,True
671,Facility,Pleasantly surprised as the hotel appears to have been renovated.,Positive,Positive,the hotel appears to have been renovated.,True
672,Food,Breakfast was good,Positive,Positive,Breakfast was good,True
673,Facility,Free parking in front of the hotel along the street.,Positive,Positive,Free parking in front of the hotel along the street.,True
673,Food,We can highly recommend the breakfast offered.,Positive,Positive,We can highly recommend the breakfast offered.,True
673,Location,good walking distance to Mackenzie Beach. ,Positive,Positive,good walking distance to Mackenzie Beach.,True
673,Staff,"Very friendly staff, ",Positive,Positive,Very friendly staff.,True
674,Staff,Very competent staff,Positive,Positive,Very competent staff,True
675,Facility,"Very well-kept hotel, ",Positive,Positive,Very well-kept hotel,True
675,Room,"very comfortable mattresses, fridge, kettle, very modern new equipment.",Positive,Positive,"very comfortable mattresses, fridge, kettle, very modern new equipment.",True
675,Staff,"friendly service, ",Positive,Positive,friendly service,True
676,Location,,,Negative,There are few shops nearby.,False
676,Location,"Near the salt lake, about 10 minutes walk, 5-6 minutes to the sea. Quiet place. Near the airport about 4 km, by bus or car for 5-6 minutes, you can walk and walk for 50 minutes)))",Positive,Positive,"Near the salt lake, about 10 minutes walk, 5-6 minutes to the sea. Quiet place. Near the airport about 4 km, by bus or car for 5-6 minutes, you can walk and walk for 50 minutes)))",True
676,Location,There are few shops nearby.,Positive,Positive,"Near the salt lake, about 10 minutes walk, 5-6 minutes to the sea. Quiet place. Near the airport about 4 km, by bus or car for 5-6 minutes, you can walk and walk for 50 minutes)))",True
676,Room,"The shower has no door or curtain.  Wi-fi is enough for a phone, not enough for a laptop.",Negative,Negative,"The shower has no door or curtain. While taking a shower, drops fall on the floor., Wi-fi is enough for a phone, not enough for a laptop.",True
676,Room,"The room has a refrigerator, kettle, mugs (small), safe (did not use), TV (2 channels in the local language, netflix and browser). ",Positive,Positive,"The room has a refrigerator, kettle, mugs (small), safe (did not use), TV (2 channels in the local language, netflix and browser).",True
